time, height, speed, acceleration, user_data
0.680000, 0.046095, 0.542300, 13.000000, 0.163636
0.690000, 0.051678, 0.574200, 13.000000, 0.172727
0.700000, 0.057579, 0.606100, 13.000000, 0.181818
0.710000, 0.063800, 0.638000, 13.000000, 0.190909
0.720000, 0.070339, 0.669900, 13.000000, 0.200000
0.730000, 0.077198, 0.701800, 13.000000, 0.209091
0.740000, 0.084375, 0.733700, 13.000000, 0.218181
0.750000, 0.091872, 0.765600, 13.000000, 0.227272
0.760000, 0.099687, 0.797500, 13.000000, 0.236363
0.770000, 0.107822, 0.829400, 13.000000, 0.245454
0.780000, 0.116275, 0.861300, 13.000000, 0.254545
0.790000, 0.125048, 0.893200, 13.000000, 0.263636
0.800000, 0.134139, 0.925100, 13.000000, 0.272727
0.810000, 0.143550, 0.957000, 13.000000, 0.281818
0.820000, 0.153279, 0.988900, 13.000000, 0.290909
0.830000, 0.163328, 1.020800, 13.000000, 0.300000
0.839999, 0.173695, 1.052700, 13.000000, 0.309090
0.849999, 0.184382, 1.084600, 13.000000, 0.318181
0.859999, 0.195387, 1.116500, 13.000000, 0.327272
0.869999, 0.206712, 1.148400, 13.000000, 0.336363
0.879999, 0.218355, 1.180300, 13.000000, 0.345454
0.889999, 0.230318, 1.212200, 13.000000, 0.354545
0.899999, 0.242599, 1.244100, 13.000000, 0.363636
0.909999, 0.255200, 1.276000, 13.000000, 0.372727
0.919999, 0.268119, 1.307900, 13.000000, 0.381818
0.929999, 0.281358, 1.339800, 12.419342, 0.390909
0.939999, 0.294886, 1.365894, 11.415082, 0.399999
0.949999, 0.308626, 1.381944, 10.545627, 0.409090
0.959999, 0.322482, 1.389301, 9.848528, 0.418181
0.969999, 0.336377, 1.389686, 9.301295, 0.427272
0.979999, 0.350248, 1.384599, 8.878460, 0.436363
0.989999, 0.364048, 1.375284, 8.557883, 0.445454
0.999999, 0.377738, 1.362762, 8.320872, 0.454545
1.009999, 0.391291, 1.347871, 8.152160, 0.463636
1.019999, 0.404687, 1.331293, 8.038464, 0.472727
1.029999, 0.417911, 1.313577, 7.969300, 0.481818
1.039999, 0.430955, 1.295170, 7.936047, 0.490909
1.049999, 0.443813, 1.276431, 7.930772, 0.499999
1.059999, 0.456483, 1.257639, 7.948010, 0.509090
1.069999, 0.468967, 1.239019, 7.982009, 0.518181
1.079999, 0.481265, 1.220739, 8.029497, 0.527272
1.089999, 0.493384, 1.202934, 8.086253, 0.536363
1.099999, 0.505327, 1.185696, 8.150444, 0.545454
1.109999, 0.517101, 1.169101, 8.218880, 0.554545
1.119999, 0.528712, 1.153190, 8.290759, 0.563636
1.129999, 0.540168, 1.137997, 8.363615, 0.572727
1.139999, 0.551476, 1.123533, 8.437349, 0.581818
1.149999, 0.562643, 1.109807, 8.509925, 0.590908
1.159999, 0.573676, 1.096806, 8.581944, 0.599999
1.169999, 0.584583, 1.084525, 8.651497, 0.609090
1.179999, 0.595370, 1.072940, 8.719559, 0.618181
1.189999, 0.606045, 1.062036, 8.784487, 0.627272
1.199999, 0.616614, 1.051781, 8.847291, 0.636363
1.209999, 0.627083, 1.042154, 8.906857, 0.645454
1.219999, 0.637460, 1.033122, 8.964130, 0.654545
1.229999, 0.647749, 1.024664, 9.017925, 0.663636
1.239999, 0.657956, 1.016743, 9.069234, 0.672727
1.249999, 0.668086, 1.009335, 9.117410, 0.681817
1.259999, 0.678145, 1.002409, 9.163392, 0.690908
1.269999, 0.688137, 0.995943, 9.206106, 0.699999
1.279999, 0.698066, 0.989904, 9.246779, 0.709090
1.289999, 0.707937, 0.984272, 9.284512, 0.718181
1.299999, 0.717753, 0.979017, 9.320466, 0.727272
1.309999, 0.727519, 0.974122, 9.353549, 0.736363
1.319999, 0.737237, 0.969557, 9.384966, 0.745454
1.329999, 0.746912, 0.965307, 9.414033, 0.754545
1.339999, 0.756545, 0.961347, 9.441521, 0.763636
1.349999, 0.766140, 0.957663, 9.466904, 0.772726
1.359999, 0.775699, 0.954232, 9.490993, 0.781817
1.369999, 0.785226, 0.951042, 9.513062, 0.790908
1.379999, 0.794721, 0.948072, 9.533948, 0.799999
1.389999, 0.804188, 0.945312, 9.553074, 0.809090
1.399999, 0.813628, 0.942742, 9.571317, 0.818181
1.409999, 0.823044, 0.940356, 9.587766, 0.827272
1.419999, 0.832436, 0.938133, 9.603682, 0.836363
1.429999, 0.841807, 0.936070, 9.617943, 0.845454
1.439999, 0.851158, 0.934149, 9.631836, 0.854545
1.449999, 0.860491, 0.932368, 9.644138, 0.863635
1.459999, 0.869806, 0.930709, 9.656155, 0.872726
1.469999, 0.879106, 0.929171, 9.666802, 0.881817
1.479999, 0.888390, 0.927739, 9.677163, 0.890908
1.489999, 0.897661, 0.926410, 9.686291, 0.899999
1.499999, 0.906919, 0.925173, 9.695407, 0.909090
1.509999, 0.916165, 0.924027, 9.703341, 0.918181
1.519999, 0.925400, 0.922961, 9.711083, 0.927272
1.529999, 0.934625, 0.921971, 9.717954, 0.936363
1.539999, 0.943840, 0.921051, 9.724719, 0.945454
1.549999, 0.953046, 0.920198, 9.730589, 0.954544
1.559999, 0.962244, 0.919404, 9.736460, 0.963635
1.569999, 0.971434, 0.918669, 9.741553, 0.972726
1.579999, 0.980618, 0.917984, 9.746529, 0.981817
1.589999, 0.989794, 0.917349, 9.750855, 0.990908
1.599999, 0.998965, 0.916758, 9.755329, 0.999999
1.609999, 1.008130, 0.916211, 9.758943, 1.009090
1.619999, 1.017289, 0.915701, 9.762732, 1.018181
1.629999, 1.026444, 0.915228, 9.766065, 1.027272
1.639999, 1.035594, 0.914789, 9.769140, 1.036363
1.649999, 1.044740, 0.914380, 9.772169, 1.045453
1.659999, 1.053882, 0.914002, 9.774882, 1.054544
1.669999, 1.063020, 0.913651, 9.777490, 1.063635
1.679999, 1.072155, 0.913326, 9.779723, 1.072726
1.689999, 1.081287, 0.913023, 9.782039, 1.081817
1.699999, 1.090415, 0.912743, 9.783934, 1.090908
1.709999, 1.099542, 0.912483, 9.785863, 1.099999
1.719999, 1.108665, 0.912241, 9.787325, 1.109090
1.729999, 1.117786, 0.912014, 9.789267, 1.118181
1.739999, 1.126905, 0.911807, 9.790716, 1.127272
1.749999, 1.136023, 0.911614, 9.791885, 1.136362
1.759999, 1.145138, 0.911433, 9.793242, 1.145453
1.769999, 1.154251, 0.911265, 9.794294, 1.154544
1.779999, 1.163363, 0.911108, 9.795756, 1.163635
1.789999, 1.172473, 0.910966, 9.796657, 1.172726
1.799999, 1.181582, 0.910832, 9.797698, 1.181817
1.809999, 1.190690, 0.910709, 9.798388, 1.190908
1.819999, 1.199797, 0.910593, 9.799194, 1.199999
1.829999, 1.208902, 0.910485, 9.800118, 1.209090
1.839999, 1.218006, 0.910386, 9.800669, 1.218181
1.849999, 1.227110, 0.910293, 9.801311, 1.227271
1.859999, 1.236212, 0.910206, 9.802048, 1.236362
1.869999, 1.245314, 0.910127, 9.802387, 1.245453
1.879999, 1.254415, 0.910051, 9.803042, 1.254544
1.889999, 1.263515, 0.909981, 9.803534, 1.263635
1.899999, 1.272614, 0.909916, 9.804094, 1.272726
1.909999, 1.281713, 0.909857, 9.804481, 1.281817
1.919999, 1.290812, 0.909802, 9.804925, 1.290908
1.929999, 1.299909, 0.909751, 9.805182, 1.299999
1.939999, 1.309007, 0.909703, 9.805732, 1.309090
1.949998, 1.318103, 0.909660, 9.806094, 1.318180
1.959998, 1.327200, 0.909621, 9.806258, 1.327271
1.969998, 1.336296, 0.909584, 9.806457, 1.336362
1.979998, 1.345392, 0.909549, 9.806691, 1.345453
1.989998, 1.354487, 0.909515, 9.806960, 1.354544
1.999998, 1.363582, 0.909485, 9.807018, 1.363635
2.009999, 1.372677, 0.909455, 9.807591, 1.372726
2.019999, 1.381771, 0.909431, 9.807474, 1.381817
2.029999, 1.390865, 0.909406, 9.807614, 1.390908
2.039999, 1.399959, 0.909382, 9.808024, 1.399999
2.049999, 1.409053, 0.909362, 9.808223, 1.409090
2.059999, 1.418146, 0.909344, 9.808200, 1.418180
2.069999, 1.427240, 0.909326, 9.808434, 1.427271
2.079998, 1.436333, 0.909311, 9.808445, 1.436362
2.089998, 1.445426, 0.909295, 9.808469, 1.445453
2.099998, 1.454519, 0.909280, 9.808749, 1.454544
2.109998, 1.463611, 0.909267, 9.808807, 1.463635
2.119998, 1.472704, 0.909256, 9.809123, 1.472726
2.129998, 1.481797, 0.909247, 9.808480, 1.481817
2.139998, 1.490889, 0.909232, 9.809041, 1.490908
2.149998, 1.499981, 0.909222, 9.808901, 1.499999
2.159998, 1.509073, 0.909211, 9.808761, 1.509089
2.169998, 1.518165, 0.909199, 9.809603, 1.518180
2.179998, 1.527257, 0.909195, 9.809263, 1.527271
2.189998, 1.536349, 0.909187, 9.809158, 1.536362
2.199998, 1.545441, 0.909179, 9.809545, 1.545453
2.209998, 1.554533, 0.909174, 9.809216, 1.554544
2.219998, 1.563625, 0.909166, 9.809369, 1.563635
2.229998, 1.572716, 0.909160, 9.809532, 1.572726
2.239998, 1.581808, 0.909155, 9.809216, 1.581817
2.249998, 1.590899, 0.909148, 9.809872, 1.590908
2.259998, 1.599991, 0.909146, 9.809580, 1.599998
2.269998, 1.609082, 0.909142, 9.809521, 1.609089
2.279998, 1.618174, 0.909137, 9.809954, 1.618180
2.289998, 1.627265, 0.909137, 9.809427, 1.627271
2.299998, 1.636356, 0.909131, 9.809614, 1.636362
2.309998, 1.645448, 0.909127, 9.809813, 1.645453
2.319998, 1.654539, 0.909125, 9.809532, 1.654544
2.329998, 1.663630, 0.909121, 9.809977, 1.663635
2.339998, 1.672722, 0.909120, 9.809708, 1.672726
2.349998, 1.681813, 0.909117, 9.809673, 1.681817
2.359998, 1.690904, 0.909114, 9.810129, 1.690908
2.369998, 1.699995, 0.909115, 9.809627, 1.699998
2.379998, 1.709086, 0.909112, 9.809836, 1.709089
2.389998, 1.718177, 0.909110, 9.809813, 1.718180
2.399998, 1.727268, 0.909108, 9.809545, 1.727271
2.409998, 1.736360, 0.909104, 9.810000, 1.736362
2.419998, 1.745451, 0.909104, 9.809989, 1.745453
2.429998, 1.754542, 0.909104, 9.809977, 1.754544
2.439998, 1.763633, 0.909103, 9.810211, 1.763635
2.449998, 1.772724, 0.909105, 9.809720, 1.772726
2.459998, 1.781815, 0.909103, 9.809942, 1.781816
2.469998, 1.790906, 0.909102, 9.809930, 1.790907
2.479998, 1.799997, 0.909101, 9.809673, 1.799998
2.489998, 1.809088, 0.909098, 9.810141, 1.809089
2.499998, 1.818179, 0.909099, 9.809896, 1.818180
2.509998, 1.827270, 0.909098, 9.809883, 1.827271
2.519998, 1.836361, 0.909097, 9.810118, 1.836362
2.529998, 1.845452, 0.909098, 9.809627, 1.845453
2.539998, 1.854543, 0.909095, 9.809849, 1.854544
2.549998, 1.863634, 0.909093, 9.810082, 1.863635
2.559998, 1.872725, 0.909094, 9.809836, 1.872725
2.569998, 1.881816, 0.909092, 9.810316, 1.881816
2.579998, 1.890906, 0.909095, 9.810082, 1.890907
2.589998, 1.899997, 0.909096, 9.810082, 1.899998
2.599998, 1.909088, 0.909097, 9.810082, 1.909089
2.609998, 1.918179, 0.909098, 9.809591, 1.918180
2.619998, 1.927270, 0.909094, 9.809813, 1.927271
2.629998, 1.936361, 0.909092, 9.810047, 1.936362
2.639998, 1.945452, 0.909092, 9.809802, 1.945453
2.649998, 1.954543, 0.909090, 9.810281, 1.954544
2.659998, 1.963634, 0.909093, 9.810047, 1.963634
2.669998, 1.972725, 0.909094, 9.810047, 1.972725
2.679998, 1.981816, 0.909094, 9.810293, 1.981816
2.689998, 1.990907, 0.909097, 9.809813, 1.990907
2.699998, 1.999998, 0.909095, 9.809802, 1.999998
2.709998, 2.009089, 0.909093, 9.809790, 2.009089
2.719998, 2.018180, 0.909091, 9.810024, 2.018180
2.729998, 2.027271, 0.909091, 9.810024, 2.027271
2.739998, 2.036361, 0.909092, 9.810024, 2.036362
2.749998, 2.045452, 0.909092, 9.810024, 2.045453
2.759998, 2.054543, 0.909092, 9.810024, 2.054543
2.769998, 2.063634, 0.909092, 9.810024, 2.063634
2.779998, 2.072725, 0.909093, 9.810024, 2.072725
2.789998, 2.081816, 0.909093, 9.810024, 2.081816
2.799998, 2.090907, 0.909093, 9.810024, 2.090907
2.809998, 2.099998, 0.909093, 9.810024, 2.099998
2.819998, 2.109089, 0.909094, 9.810024, 2.109089
2.829998, 2.118180, 0.909094, 9.810024, 2.118180
2.839998, 2.127270, 0.909094, 9.810024, 2.127271
2.849998, 2.136361, 0.909094, 9.810024, 2.136362
2.859998, 2.145452, 0.909095, 9.810024, 2.145452
2.869998, 2.154543, 0.909095, 9.810024, 2.154543
2.879998, 2.163634, 0.909095, 9.810024, 2.163634
2.889998, 2.172725, 0.909095, 9.810024, 2.172725
2.899998, 2.181816, 0.909096, 9.810024, 2.181816
2.909998, 2.190907, 0.909096, 9.810024, 2.190907
2.919998, 2.199998, 0.909096, 9.810024, 2.199998
2.929998, 2.209089, 0.909096, 9.810024, 2.209089
2.939998, 2.218179, 0.909096, 9.810024, 2.218180
2.949998, 2.227270, 0.909097, 9.810024, 2.227271
2.959998, 2.236361, 0.909097, 9.810024, 2.236362
2.969998, 2.245452, 0.909097, 9.810024, 2.245452
2.979998, 2.254543, 0.909097, 9.810024, 2.254543
2.989998, 2.263634, 0.909098, 9.810024, 2.263634
2.999998, 2.272725, 0.909098, 9.810024, 2.272725
3.009998, 2.281816, 0.909098, 9.810024, 2.281816
3.019998, 2.290907, 0.909098, 9.810024, 2.290907
3.029998, 2.299998, 0.909099, 9.810024, 2.299998
3.039998, 2.309088, 0.909099, 9.810024, 2.309089
3.049998, 2.318179, 0.909099, 9.810024, 2.318180
3.059998, 2.327270, 0.909099, 9.810024, 2.327271
3.069998, 2.336361, 0.909100, 9.810024, 2.336361
3.079998, 2.345452, 0.909100, 9.810024, 2.345452
3.089998, 2.354543, 0.909100, 9.810024, 2.354543
3.099998, 2.363634, 0.909100, 9.810024, 2.363634
3.109998, 2.372725, 0.909101, 9.810024, 2.372725
3.119998, 2.381816, 0.909101, 9.810024, 2.381816
3.129997, 2.390907, 0.909101, 9.810024, 2.390907
3.139997, 2.399997, 0.909101, 9.810024, 2.399998
3.149997, 2.409088, 0.909101, 9.810024, 2.409089
3.159997, 2.418179, 0.909102, 9.810024, 2.418180
3.169997, 2.427270, 0.909102, 9.810024, 2.427270
3.179997, 2.436361, 0.909102, 9.809532, 2.436361
3.189997, 2.445452, 0.909097, 9.809509, 2.445452
3.199997, 2.454543, 0.909093, 9.809977, 2.454543
3.209997, 2.463634, 0.909092, 9.809977, 2.463634
3.219997, 2.472725, 0.909092, 9.809977, 2.472725
3.229997, 2.481816, 0.909092, 9.809977, 2.481816
3.239997, 2.490907, 0.909092, 9.809977, 2.490907
3.249997, 2.499998, 0.909091, 9.809977, 2.499998
3.259997, 2.509089, 0.909091, 9.809977, 2.509089
3.269997, 2.518180, 0.909091, 9.809977, 2.518179
3.279997, 2.527271, 0.909091, 9.809977, 2.527270
3.289997, 2.536361, 0.909090, 9.809977, 2.536361
3.299997, 2.545452, 0.909090, 9.809977, 2.545452
3.309997, 2.554543, 0.909090, 9.809977, 2.554543
3.319997, 2.563634, 0.909090, 9.809977, 2.563634
3.329997, 2.572725, 0.909090, 9.809977, 2.572725
3.339997, 2.581816, 0.909089, 9.809977, 2.581816
3.349997, 2.590907, 0.909089, 9.809977, 2.590907
3.359997, 2.599998, 0.909089, 9.809977, 2.599998
3.369997, 2.609089, 0.909089, 9.809977, 2.609088
3.379997, 2.618180, 0.909088, 9.809977, 2.618179
3.389997, 2.627270, 0.909088, 9.809977, 2.627270
3.399997, 2.636361, 0.909088, 9.809977, 2.636361
3.409997, 2.645452, 0.909088, 9.809977, 2.645452
3.419997, 2.654543, 0.909087, 9.809977, 2.654543
3.429997, 2.663634, 0.909087, 9.809977, 2.663634
3.439997, 2.672725, 0.909087, 9.809977, 2.672725
3.449997, 2.681816, 0.909087, 9.809977, 2.681816
3.459997, 2.690907, 0.909086, 9.809977, 2.690907
3.469997, 2.699998, 0.909086, 9.809977, 2.699997
3.479997, 2.709089, 0.909086, 9.809977, 2.709088
3.489997, 2.718179, 0.909086, 9.809977, 2.718179
3.499997, 2.727270, 0.909085, 9.809977, 2.727270
3.509997, 2.736361, 0.909085, 9.809977, 2.736361
3.519997, 2.745452, 0.909085, 9.809977, 2.745452
3.529997, 2.754543, 0.909085, 9.809977, 2.754543
3.539997, 2.763634, 0.909084, 9.809977, 2.763634
3.549997, 2.772725, 0.909084, 9.809977, 2.772725
3.559997, 2.781816, 0.909084, 9.809977, 2.781816
3.569997, 2.790907, 0.909084, 9.809977, 2.790906
3.579997, 2.799998, 0.909084, 9.809977, 2.799997
3.589997, 2.809088, 0.909083, 9.809977, 2.809088
3.599997, 2.818179, 0.909083, 9.809977, 2.818179
3.609997, 2.827270, 0.909083, 9.809977, 2.827270
3.619997, 2.836361, 0.909083, 9.809977, 2.836361
3.629997, 2.845452, 0.909082, 9.809977, 2.845452
3.639997, 2.854543, 0.909082, 9.809977, 2.854543
3.649997, 2.863634, 0.909082, 9.809977, 2.863634
3.659997, 2.872725, 0.909082, 9.809977, 2.872725
3.669997, 2.881816, 0.909081, 9.809977, 2.881815
3.679997, 2.890907, 0.909081, 9.809977, 2.890906
3.689997, 2.899997, 0.909081, 9.809977, 2.899997
3.699997, 2.909088, 0.909081, 9.809977, 2.909088
3.709997, 2.918179, 0.909080, 9.809485, 2.918179
3.719997, 2.927270, 0.909075, 9.810445, 2.927270
3.729997, 2.936361, 0.909080, 9.810469, 2.936361
3.739997, 2.945452, 0.909084, 9.810492, 2.945452
3.749997, 2.954543, 0.909089, 9.809532, 2.954543
3.759997, 2.963634, 0.909085, 9.810000, 2.963634
3.769997, 2.972724, 0.909085, 9.810492, 2.972725
3.779997, 2.981815, 0.909090, 9.809532, 2.981815
3.789997, 2.990906, 0.909085, 9.809509, 2.990906
3.799997, 2.999997, 0.909080, 9.810469, 2.999997
3.809997, 3.009088, 0.909085, 9.810000, 3.009088
3.819997, 3.018179, 0.909085, 9.809509, 3.018179
3.829997, 3.027270, 0.909080, 9.810469, 3.027270
3.839997, 3.036361, 0.909084, 9.810000, 3.036361
3.849997, 3.045452, 0.909084, 9.810492, 3.045452
3.859997, 3.054543, 0.909089, 9.809532, 3.054543
3.869997, 3.063633, 0.909085, 9.809509, 3.063633
3.879997, 3.072724, 0.909080, 9.810469, 3.072724
3.889997, 3.081815, 0.909084, 9.810000, 3.081815
3.899997, 3.090906, 0.909084, 9.810492, 3.090906
3.909997, 3.099997, 0.909089, 9.809532, 3.099997
3.919997, 3.109088, 0.909085, 9.810000, 3.109088
3.929997, 3.118179, 0.909085, 9.810492, 3.118179
3.939997, 3.127270, 0.909090, 9.809532, 3.127270
3.949997, 3.136361, 0.909085, 9.809509, 3.136360
3.959997, 3.145452, 0.909080, 9.810469, 3.145452
3.969997, 3.154542, 0.909085, 9.810000, 3.154542
3.979997, 3.163633, 0.909085, 9.809509, 3.163633
3.989997, 3.172724, 0.909080, 9.810469, 3.172724
3.999997, 3.181815, 0.909084, 9.810000, 3.181815
4.009997, 3.190906, 0.909084, 9.810492, 3.190906
4.019997, 3.199997, 0.909089, 9.810024, 3.199997
4.029997, 3.209088, 0.909090, 9.810515, 3.209088
4.039998, 3.218179, 0.909095, 9.810538, 3.218179
4.049998, 3.227270, 0.909100, 9.810562, 3.227271
4.059998, 3.236361, 0.909106, 9.810585, 3.236362
4.069998, 3.245452, 0.909112, 9.810118, 3.245453
4.079998, 3.254543, 0.909113, 9.810118, 3.254544
4.089999, 3.263634, 0.909114, 9.810118, 3.263635
4.099999, 3.272725, 0.909115, 9.810118, 3.272726
4.109999, 3.281816, 0.909116, 9.810118, 3.281817
4.119999, 3.290907, 0.909118, 9.810118, 3.290909
4.130000, 3.299999, 0.909119, 9.809627, 3.299999
4.140000, 3.309090, 0.909115, 9.810094, 3.309091
4.150000, 3.318181, 0.909116, 9.810094, 3.318182
4.160000, 3.327272, 0.909117, 9.810094, 3.327273
4.170001, 3.336363, 0.909118, 9.810094, 3.336364
4.180001, 3.345454, 0.909119, 9.810094, 3.345455
4.190001, 3.354545, 0.909120, 9.810094, 3.354546
4.200001, 3.363636, 0.909121, 9.810094, 3.363637
4.210001, 3.372728, 0.909122, 9.810094, 3.372729
4.220002, 3.381819, 0.909123, 9.810094, 3.381820
4.230002, 3.390910, 0.909124, 9.810094, 3.390911
4.240002, 3.400001, 0.909124, 9.809603, 3.400002
4.250002, 3.409092, 0.909121, 9.810071, 3.409093
4.260003, 3.418183, 0.909121, 9.810071, 3.418184
4.270003, 3.427274, 0.909122, 9.810071, 3.427275
4.280003, 3.436366, 0.909123, 9.810071, 3.436366
4.290003, 3.445457, 0.909123, 9.810071, 3.445457
4.300004, 3.454548, 0.909124, 9.810071, 3.454549
4.310004, 3.463639, 0.909125, 9.810071, 3.463640
4.320004, 3.472730, 0.909126, 9.810071, 3.472731
4.330004, 3.481821, 0.909126, 9.810071, 3.481822
4.340004, 3.490913, 0.909127, 9.809580, 3.490913
4.350005, 3.500004, 0.909123, 9.809065, 3.500004
4.360005, 3.509095, 0.909113, 9.810000, 3.509095
4.370005, 3.518186, 0.909113, 9.810000, 3.518186
4.380005, 3.527277, 0.909113, 9.810000, 3.527277
4.390006, 3.536369, 0.909113, 9.810000, 3.536369
4.400006, 3.545460, 0.909113, 9.810000, 3.545460
4.410006, 3.554551, 0.909113, 9.810000, 3.554551
4.420006, 3.563642, 0.909113, 9.810000, 3.563642
4.430007, 3.572733, 0.909113, 9.810000, 3.572733
4.440007, 3.581824, 0.909113, 9.810000, 3.581824
4.450007, 3.590915, 0.909113, 9.810000, 3.590915
4.460007, 3.600007, 0.909113, 9.809509, 3.600006
4.470007, 3.609098, 0.909108, 9.809977, 3.609097
4.480008, 3.618189, 0.909108, 9.809977, 3.618189
4.490008, 3.627280, 0.909108, 9.809977, 3.627280
4.500008, 3.636371, 0.909108, 9.809977, 3.636371
4.510008, 3.645462, 0.909108, 9.809977, 3.645462
4.520009, 3.654553, 0.909107, 9.809977, 3.654553
4.530009, 3.663645, 0.909107, 9.809977, 3.663644
4.540009, 3.672736, 0.909107, 9.809977, 3.672735
4.550009, 3.681827, 0.909107, 9.809977, 3.681827
4.560009, 3.690918, 0.909106, 9.809977, 3.690918
4.570010, 3.700009, 0.909106, 9.809485, 3.700009
4.580010, 3.709100, 0.909101, 9.809954, 3.709100
4.590010, 3.718191, 0.909100, 9.810445, 3.718191
4.600010, 3.727282, 0.909105, 9.810469, 3.727282
4.610011, 3.736373, 0.909110, 9.810000, 3.736373
4.620011, 3.745464, 0.909110, 9.810000, 3.745464
4.630011, 3.754555, 0.909110, 9.810000, 3.754555
4.640011, 3.763647, 0.909110, 9.810000, 3.763647
4.650012, 3.772738, 0.909110, 9.810000, 3.772738
4.660012, 3.781829, 0.909110, 9.810000, 3.781829
4.670012, 3.790920, 0.909110, 9.810000, 3.790920
4.680012, 3.800011, 0.909110, 9.809509, 3.800011
4.690012, 3.809102, 0.909105, 9.809977, 3.809102
4.700013, 3.818193, 0.909105, 9.809977, 3.818193
4.710013, 3.827285, 0.909104, 9.809977, 3.827284
4.720013, 3.836376, 0.909104, 9.809977, 3.836375
4.730013, 3.845467, 0.909104, 9.809977, 3.845467
4.740014, 3.854558, 0.909104, 9.809977, 3.854558
4.750014, 3.863649, 0.909103, 9.809977, 3.863649
4.760014, 3.872740, 0.909103, 9.809977, 3.872740
4.770014, 3.881831, 0.909103, 9.809977, 3.881831
4.780015, 3.890923, 0.909103, 9.809977, 3.890922
4.790015, 3.900014, 0.909102, 9.809485, 3.900013
4.800015, 3.909105, 0.909097, 9.809954, 3.909104
